Zufluss [hm³],Soll-Abgabe [hm³],Ist-Abgabe [hm³],Speicherinhalt [hm³],Defizit [hm³],Überschuss [hm³]
0.195,1.4498986761000001,0.51246,0.0,-0.9374386761000001,0
0.189,1.4498986761000001,0.496692,0.0,-0.9532066761000001,0
0.724,1.0356419115,1.0356419115,0.8670300885,0.0,0
0.413,0.8285135292,0.8285135292,1.1238805592999999,0.0,0
1.912,0.6213851469000001,0.6213851469000001,5.5272314124,0.0,0
1.092,1.4498986761000001,1.4498986761000001,6.9471087363,0.0,0
0.792,1.4498986761000001,1.4498986761000001,7.578586060199999,0.0,0
0.478,2.071283823,2.071283823,6.7634862371999995,0.0,0
0.161,2.4855405876000005,2.4855405876000005,4.701053649599999,0.0,0
0.113,2.8997973522000002,2.8997973522000002,2.0982202973999984,0.0,0
0.109,2.8997973522000002,2.3846722973999985,0.0,-0.5151250548000017,0
1.709,2.071283823,2.071283823,2.4199681770000003,0.0,0
0.919,1.4498986761000001,1.4498986761000001,3.3852015009,0.0,0
1.276,1.4498986761000001,1.4498986761000001,5.2886308248,0.0,0
0.456,1.0356419115,1.0356419115,5.451356913300001,0.0,0
1.801,0.8285135292,0.8285135292,9.3558713841,0.0,0
2.097,0.6213851469000001,0.6213851469000001,14.2454022372,0.0,0
1.566,1.4498986761000001,1.4498986761000001,16.9109515611,0.0,0
1.105,1.4498986761000001,1.4498986761000001,18.364992885,0.0,0
1.225,2.071283823,2.071283823,19.513009062000002,0.0,0
0.257,2.4855405876000005,2.4855405876000005,17.702864474400002,0.0,0
0.24,2.8997973522000002,2.8997973522000002,15.433787122200002,0.0,0
0.163,2.8997973522000002,2.8997973522000002,12.962353770000002,0.0,0
0.118,2.071283823,2.071283823,11.201173947000001,0.0,0
0.559,1.4498986761000001,1.4498986761000001,11.2203272709,0.0,0
0.771,1.4498986761000001,1.4498986761000001,11.7966165948,0.0,0
0.619,1.0356419115,1.0356419115,12.3877066833,0.0,0
0.715,0.8285135292,0.8285135292,13.4382131541,0.0,0
0.634,0.6213851469000001,0.6213851469000001,14.4829800072,0.0,0
2.488,1.4498986761000001,1.4498986761000001,19.5715453311,0.0,0
1.075,1.4498986761000001,1.4498986761000001,20.946746655000002,0.0,0
0.27,2.071283823,2.071283823,19.585022832000003,0.0,0
0.182,2.4855405876000005,2.4855405876000005,17.5777782444,0.0,0
0.098,2.8997973522000002,2.8997973522000002,14.9355248922,0.0,0
0.111,2.8997973522000002,2.8997973522000002,12.32743554,0.0,0
0.081,2.071283823,2.071283823,10.469019717,0.0,0
0.034,1.4498986761000001,1.4498986761000001,9.1084730409,0.0,0
0.058,1.4498986761000001,1.4498986761000001,7.8109983648,0.0,0
0.019,1.0356419115,1.0356419115,6.8252884533,0.0,0
0.008,0.8285135292,0.8285135292,6.0177989241,0.0,0
0.833,0.6213851469000001,0.6213851469000001,7.5855377772,0.0,0
1.471,1.4498986761000001,1.4498986761000001,10.001427101099999,0.0,0
0.726,1.4498986761000001,1.4498986761000001,10.459456424999999,0.0,0
0.415,2.071283823,2.071283823,9.478792601999999,0.0,0
0.501,2.4855405876000005,2.4855405876000005,8.309880014399997,0.0,0
0.148,2.8997973522000002,2.8997973522000002,5.7990266621999975,0.0,0
0.334,2.8997973522000002,2.8997973522000002,3.7769813099999974,0.0,0
